location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Georgstraße, Hannover;2018-08-03 15:00:00 +0200;Friday;4988;32;partly-cloudy-day;
Georgstraße, Hannover;2018-08-03 16:00:00 +0200;Friday;5282;32;partly-cloudy-day;
Georgstraße, Hannover;2018-08-03 17:00:00 +0200;Friday;5334;33;partly-cloudy-day;
Georgstraße, Hannover;2018-08-03 18:00:00 +0200;Friday;5064;33;partly-cloudy-day;
Georgstraße, Hannover;2018-08-03 19:00:00 +0200;Friday;4339;33;partly-cloudy-day;
Georgstraße, Hannover;2018-08-03 20:00:00 +0200;Friday;3099;32;partly-cloudy-day;
Georgstraße, Hannover;2018-08-03 21:00:00 +0200;Friday;1704;31;partly-cloudy-day;
Georgstraße, Hannover;2018-08-03 22:00:00 +0200;Friday;1767;28;partly-cloudy-night;
Georgstraße, Hannover;2018-08-03 23:00:00 +0200;Friday;1517;26;clear-night;
Georgstraße, Hannover;2018-08-04 00:00:00 +0200;Saturday;1147;25;clear-night;
Georgstraße, Hannover;2018-08-04 01:00:00 +0200;Saturday;809;23;clear-night;
Georgstraße, Hannover;2018-08-04 02:00:00 +0200;Saturday;615;22;clear-night;
Georgstraße, Hannover;2018-08-04 03:00:00 +0200;Saturday;587;21;clear-night;
Georgstraße, Hannover;2018-08-04 04:00:00 +0200;Saturday;408;20;clear-night;
Georgstraße, Hannover;2018-08-04 05:00:00 +0200;Saturday;336;19;clear-night;
Georgstraße, Hannover;2018-08-04 06:00:00 +0200;Saturday;227;18;partly-cloudy-day;
Georgstraße, Hannover;2018-08-04 07:00:00 +0200;Saturday;261;18;partly-cloudy-day;
Georgstraße, Hannover;2018-08-04 08:00:00 +0200;Saturday;486;20;partly-cloudy-day;
Georgstraße, Hannover;2018-08-04 09:00:00 +0200;Saturday;1394;21;partly-cloudy-day;
Georgstraße, Hannover;2018-08-04 10:00:00 +0200;Saturday;2901;22;partly-cloudy-day;
Georgstraße, Hannover;2018-08-04 11:00:00 +0200;Saturday;4402;25;partly-cloudy-day;
Georgstraße, Hannover;2018-08-04 12:00:00 +0200;Saturday;5599;27;partly-cloudy-day;
Georgstraße, Hannover;2018-08-04 13:00:00 +0200;Saturday;6497;28;partly-cloudy-day;
Georgstraße, Hannover;2018-08-04 14:00:00 +0200;Saturday;6344;30;partly-cloudy-day;
Georgstraße, Hannover;2018-08-04 15:00:00 +0200;Saturday;6462;31;partly-cloudy-day;
Georgstraße, Hannover;2018-08-04 16:00:00 +0200;Saturday;6680;31;partly-cloudy-day;
Georgstraße, Hannover;2018-08-04 17:00:00 +0200;Saturday;6562;31;partly-cloudy-day;
Georgstraße, Hannover;2018-08-04 18:00:00 +0200;Saturday;6162;30;partly-cloudy-day;
Georgstraße, Hannover;2018-08-04 19:00:00 +0200;Saturday;5561;31;partly-cloudy-day;
Georgstraße, Hannover;2018-08-04 20:00:00 +0200;Saturday;3727;29;partly-cloudy-day;
Georgstraße, Hannover;2018-08-04 21:00:00 +0200;Saturday;2213;27;partly-cloudy-day;
Georgstraße, Hannover;2018-08-04 22:00:00 +0200;Saturday;1911;25;partly-cloudy-night;
Georgstraße, Hannover;2018-08-04 23:00:00 +0200;Saturday;1857;24;partly-cloudy-night;
Georgstraße, Hannover;2018-08-05 00:00:00 +0200;Sunday;1415;;;
Georgstraße, Hannover;2018-08-05 01:00:00 +0200;Sunday;1132;21;partly-cloudy-night;
Georgstraße, Hannover;2018-08-05 02:00:00 +0200;Sunday;892;19;partly-cloudy-night;
Georgstraße, Hannover;2018-08-05 03:00:00 +0200;Sunday;720;19;partly-cloudy-night;
Georgstraße, Hannover;2018-08-05 04:00:00 +0200;Sunday;535;18;partly-cloudy-night;
Georgstraße, Hannover;2018-08-05 05:00:00 +0200;Sunday;413;18;partly-cloudy-night;
Georgstraße, Hannover;2018-08-05 06:00:00 +0200;Sunday;241;17;partly-cloudy-day;
Georgstraße, Hannover;2018-08-05 07:00:00 +0200;Sunday;218;18;partly-cloudy-day;
Georgstraße, Hannover;2018-08-05 08:00:00 +0200;Sunday;173;19;partly-cloudy-day;
Georgstraße, Hannover;2018-08-05 09:00:00 +0200;Sunday;313;19;partly-cloudy-day;
Georgstraße, Hannover;2018-08-05 10:00:00 +0200;Sunday;444;20;partly-cloudy-day;
Georgstraße, Hannover;2018-08-05 11:00:00 +0200;Sunday;568;21;partly-cloudy-day;
Georgstraße, Hannover;2018-08-05 12:00:00 +0200;Sunday;748;22;partly-cloudy-day;
Georgstraße, Hannover;2018-08-05 13:00:00 +0200;Sunday;1094;24;partly-cloudy-day;
Georgstraße, Hannover;2018-08-05 14:00:00 +0200;Sunday;1269;23;partly-cloudy-day;
Georgstraße, Hannover;2018-08-05 15:00:00 +0200;Sunday;1390;25;partly-cloudy-day;
Georgstraße, Hannover;2018-08-05 16:00:00 +0200;Sunday;1630;25;partly-cloudy-day;
Georgstraße, Hannover;2018-08-05 17:00:00 +0200;Sunday;1669;25;partly-cloudy-day;
Georgstraße, Hannover;2018-08-05 18:00:00 +0200;Sunday;1617;26;partly-cloudy-day;
Georgstraße, Hannover;2018-08-05 19:00:00 +0200;Sunday;1622;24;partly-cloudy-day;
Georgstraße, Hannover;2018-08-05 20:00:00 +0200;Sunday;1542;25;partly-cloudy-day;
Georgstraße, Hannover;2018-08-05 21:00:00 +0200;Sunday;1237;23;partly-cloudy-night;
Georgstraße, Hannover;2018-08-05 22:00:00 +0200;Sunday;1053;21;partly-cloudy-night;
Georgstraße, Hannover;2018-08-05 23:00:00 +0200;Sunday;629;19;partly-cloudy-night;
Georgstraße, Hannover;2018-08-06 00:00:00 +0200;Monday;335;17;partly-cloudy-night;
Georgstraße, Hannover;2018-08-06 01:00:00 +0200;Monday;139;16;partly-cloudy-night;
Georgstraße, Hannover;2018-08-06 02:00:00 +0200;Monday;97;14;partly-cloudy-night;
Georgstraße, Hannover;2018-08-06 03:00:00 +0200;Monday;96;14;partly-cloudy-night;
Georgstraße, Hannover;2018-08-06 04:00:00 +0200;Monday;106;13;partly-cloudy-night;
Georgstraße, Hannover;2018-08-06 05:00:00 +0200;Monday;173;12;partly-cloudy-night;
Georgstraße, Hannover;2018-08-06 06:00:00 +0200;Monday;344;12;partly-cloudy-day;
Georgstraße, Hannover;2018-08-06 07:00:00 +0200;Monday;808;13;partly-cloudy-day;
Georgstraße, Hannover;2018-08-06 08:00:00 +0200;Monday;1377;15;partly-cloudy-day;
Georgstraße, Hannover;2018-08-06 09:00:00 +0200;Monday;2146;18;partly-cloudy-day;
Georgstraße, Hannover;2018-08-06 10:00:00 +0200;Monday;3517;22;partly-cloudy-day;
Georgstraße, Hannover;2018-08-06 11:00:00 +0200;Monday;4556;23;partly-cloudy-day;
Georgstraße, Hannover;2018-08-06 12:00:00 +0200;Monday;5887;25;partly-cloudy-day;
Georgstraße, Hannover;2018-08-06 13:00:00 +0200;Monday;6054;27;partly-cloudy-day;
Georgstraße, Hannover;2018-08-06 14:00:00 +0200;Monday;5747;28;partly-cloudy-day;
Georgstraße, Hannover;2018-08-06 15:00:00 +0200;Monday;6206;29;partly-cloudy-day;
Georgstraße, Hannover;2018-08-06 16:00:00 +0200;Monday;6432;30;partly-cloudy-day;
Georgstraße, Hannover;2018-08-06 17:00:00 +0200;Monday;6582;30;partly-cloudy-day;
Georgstraße, Hannover;2018-08-06 18:00:00 +0200;Monday;5686;31;partly-cloudy-day;
Georgstraße, Hannover;2018-08-06 19:00:00 +0200;Monday;4577;31;partly-cloudy-day;
Georgstraße, Hannover;2018-08-06 20:00:00 +0200;Monday;2665;30;partly-cloudy-day;
Georgstraße, Hannover;2018-08-06 21:00:00 +0200;Monday;1286;30;partly-cloudy-night;
Georgstraße, Hannover;2018-08-06 22:00:00 +0200;Monday;1051;27;partly-cloudy-night;
Georgstraße, Hannover;2018-08-06 23:00:00 +0200;Monday;698;25;partly-cloudy-night;
Georgstraße, Hannover;2018-08-07 00:00:00 +0200;Tuesday;368;23;partly-cloudy-night;
Georgstraße, Hannover;2018-08-07 01:00:00 +0200;Tuesday;137;22;partly-cloudy-night;
Georgstraße, Hannover;2018-08-07 02:00:00 +0200;Tuesday;83;21;partly-cloudy-night;
Georgstraße, Hannover;2018-08-07 03:00:00 +0200;Tuesday;89;19;partly-cloudy-night;
Georgstraße, Hannover;2018-08-07 04:00:00 +0200;Tuesday;77;20;partly-cloudy-night;
Georgstraße, Hannover;2018-08-07 05:00:00 +0200;Tuesday;187;17;partly-cloudy-night;
Georgstraße, Hannover;2018-08-07 06:00:00 +0200;Tuesday;419;16;partly-cloudy-day;
Georgstraße, Hannover;2018-08-07 07:00:00 +0200;Tuesday;913;18;partly-cloudy-day;
Georgstraße, Hannover;2018-08-07 08:00:00 +0200;Tuesday;1350;20;partly-cloudy-day;
Georgstraße, Hannover;2018-08-07 09:00:00 +0200;Tuesday;1948;23;partly-cloudy-day;
Georgstraße, Hannover;2018-08-07 10:00:00 +0200;Tuesday;2868;26;partly-cloudy-day;
Georgstraße, Hannover;2018-08-07 11:00:00 +0200;Tuesday;3697;29;partly-cloudy-day;
