location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Königstraße (Mitte), Stuttgart;2018-05-09 16:00:00 +0200;Wednesday;5322;25;clear-day;
Königstraße (Mitte), Stuttgart;2018-05-09 17:00:00 +0200;Wednesday;5496;25;clear-day;
Königstraße (Mitte), Stuttgart;2018-05-09 18:00:00 +0200;Wednesday;5269;26;clear-day;
Königstraße (Mitte), Stuttgart;2018-05-09 19:00:00 +0200;Wednesday;4760;24;clear-day;
Königstraße (Mitte), Stuttgart;2018-05-09 20:00:00 +0200;Wednesday;3188;23;clear-day;
Königstraße (Mitte), Stuttgart;2018-05-09 21:00:00 +0200;Wednesday;2262;20;clear-night;
Königstraße (Mitte), Stuttgart;2018-05-09 22:00:00 +0200;Wednesday;1940;18;clear-night;
Königstraße (Mitte), Stuttgart;2018-05-09 23:00:00 +0200;Wednesday;1594;18;partly-cloudy-night;
Königstraße (Mitte), Stuttgart;2018-05-10 00:00:00 +0200;Thursday;1383;17;partly-cloudy-night;
Königstraße (Mitte), Stuttgart;2018-05-10 01:00:00 +0200;Thursday;1027;16;partly-cloudy-night;
Königstraße (Mitte), Stuttgart;2018-05-10 02:00:00 +0200;Thursday;658;15;partly-cloudy-night;
Königstraße (Mitte), Stuttgart;2018-05-10 03:00:00 +0200;Thursday;475;14;partly-cloudy-night;
Königstraße (Mitte), Stuttgart;2018-05-10 04:00:00 +0200;Thursday;391;14;partly-cloudy-night;
Königstraße (Mitte), Stuttgart;2018-05-10 05:00:00 +0200;Thursday;260;13;clear-night;
Königstraße (Mitte), Stuttgart;2018-05-10 06:00:00 +0200;Thursday;177;13;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-10 07:00:00 +0200;Thursday;113;14;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-10 08:00:00 +0200;Thursday;176;16;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-10 09:00:00 +0200;Thursday;241;18;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-10 10:00:00 +0200;Thursday;468;19;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-10 11:00:00 +0200;Thursday;991;18;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-10 12:00:00 +0200;Thursday;1262;18;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-10 13:00:00 +0200;Thursday;1583;17;rain;
Königstraße (Mitte), Stuttgart;2018-05-10 14:00:00 +0200;Thursday;1944;19;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-10 15:00:00 +0200;Thursday;2478;19;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-10 16:00:00 +0200;Thursday;2641;17;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-10 17:00:00 +0200;Thursday;1302;14;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-10 18:00:00 +0200;Thursday;1521;12;rain;
Königstraße (Mitte), Stuttgart;2018-05-10 19:00:00 +0200;Thursday;1535;12;rain;
Königstraße (Mitte), Stuttgart;2018-05-10 20:00:00 +0200;Thursday;1229;12;rain;
Königstraße (Mitte), Stuttgart;2018-05-10 21:00:00 +0200;Thursday;1050;12;rain;
Königstraße (Mitte), Stuttgart;2018-05-10 22:00:00 +0200;Thursday;942;12;partly-cloudy-night;
Königstraße (Mitte), Stuttgart;2018-05-10 23:00:00 +0200;Thursday;726;12;partly-cloudy-night;
Königstraße (Mitte), Stuttgart;2018-05-11 00:00:00 +0200;Friday;416;12;partly-cloudy-night;
Königstraße (Mitte), Stuttgart;2018-05-11 01:00:00 +0200;Friday;180;12;partly-cloudy-night;
Königstraße (Mitte), Stuttgart;2018-05-11 02:00:00 +0200;Friday;144;11;partly-cloudy-night;
Königstraße (Mitte), Stuttgart;2018-05-11 03:00:00 +0200;Friday;117;10;partly-cloudy-night;
Königstraße (Mitte), Stuttgart;2018-05-11 04:00:00 +0200;Friday;114;9;partly-cloudy-night;
Königstraße (Mitte), Stuttgart;2018-05-11 05:00:00 +0200;Friday;105;9;clear-night;
Königstraße (Mitte), Stuttgart;2018-05-11 06:00:00 +0200;Friday;136;9;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-11 07:00:00 +0200;Friday;384;9;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-11 08:00:00 +0200;Friday;708;11;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-11 09:00:00 +0200;Friday;1693;14;clear-day;
Königstraße (Mitte), Stuttgart;2018-05-11 10:00:00 +0200;Friday;3429;15;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-11 11:00:00 +0200;Friday;5811;17;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-11 12:00:00 +0200;Friday;7908;18;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-11 13:00:00 +0200;Friday;8812;19;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-11 14:00:00 +0200;Friday;9232;19;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-11 15:00:00 +0200;Friday;10030;20;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-11 16:00:00 +0200;Friday;10129;21;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-11 17:00:00 +0200;Friday;9438;20;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-11 18:00:00 +0200;Friday;8455;21;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-11 19:00:00 +0200;Friday;6660;21;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-11 20:00:00 +0200;Friday;4160;20;partly-cloudy-day;
Königstraße (Mitte), Stuttgart;2018-05-11 21:00:00 +0200;Friday;2739;17;clear-night;
Königstraße (Mitte), Stuttgart;2018-05-11 22:00:00 +0200;Friday;2347;15;clear-night;
Königstraße (Mitte), Stuttgart;2018-05-11 23:00:00 +0200;Friday;1700;14;clear-night;
