location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Kröpeliner Straße (West), Rostock;2022-03-01 02:00:00 +0100;Tuesday;9;0;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-01 03:00:00 +0100;Tuesday;9;0;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-01 04:00:00 +0100;Tuesday;7;-1;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-01 05:00:00 +0100;Tuesday;22;-1;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-01 06:00:00 +0100;Tuesday;142;-2;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-01 07:00:00 +0100;Tuesday;323;-2;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-01 08:00:00 +0100;Tuesday;414;-2;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-01 09:00:00 +0100;Tuesday;795;0;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-01 10:00:00 +0100;Tuesday;1339;1;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-01 11:00:00 +0100;Tuesday;1836;3;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-01 12:00:00 +0100;Tuesday;1997;4;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-01 13:00:00 +0100;Tuesday;1866;5;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-01 14:00:00 +0100;Tuesday;1835;6;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-01 15:00:00 +0100;Tuesday;2015;7;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-01 16:00:00 +0100;Tuesday;2086;6;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-01 17:00:00 +0100;Tuesday;2056;5;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-01 18:00:00 +0100;Tuesday;1294;4;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-01 19:00:00 +0100;Tuesday;696;3;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-01 20:00:00 +0100;Tuesday;261;3;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-01 21:00:00 +0100;Tuesday;174;2;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-01 22:00:00 +0100;Tuesday;119;2;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-01 23:00:00 +0100;Tuesday;36;2;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-02 00:00:00 +0100;Wednesday;24;2;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-02 01:00:00 +0100;Wednesday;11;1;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-02 02:00:00 +0100;Wednesday;3;1;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-02 03:00:00 +0100;Wednesday;7;1;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-02 04:00:00 +0100;Wednesday;6;1;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-02 05:00:00 +0100;Wednesday;23;0;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-02 06:00:00 +0100;Wednesday;101;0;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-02 07:00:00 +0100;Wednesday;314;0;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-02 08:00:00 +0100;Wednesday;372;0;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-02 09:00:00 +0100;Wednesday;678;2;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-02 10:00:00 +0100;Wednesday;1344;3;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-02 11:00:00 +0100;Wednesday;1741;4;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-02 12:00:00 +0100;Wednesday;2009;5;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-02 13:00:00 +0100;Wednesday;1942;6;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-02 14:00:00 +0100;Wednesday;1833;7;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-02 15:00:00 +0100;Wednesday;1985;7;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-02 16:00:00 +0100;Wednesday;2309;6;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-02 17:00:00 +0100;Wednesday;2051;5;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-02 18:00:00 +0100;Wednesday;1305;4;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-02 19:00:00 +0100;Wednesday;666;3;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-02 20:00:00 +0100;Wednesday;330;2;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-02 21:00:00 +0100;Wednesday;180;2;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-02 22:00:00 +0100;Wednesday;118;2;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-02 23:00:00 +0100;Wednesday;42;1;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-03 00:00:00 +0100;Thursday;25;1;cloudy;
Kröpeliner Straße (West), Rostock;2022-03-03 01:00:00 +0100;Thursday;15;1;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-03 02:00:00 +0100;Thursday;2;1;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-03 03:00:00 +0100;Thursday;13;1;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-03 04:00:00 +0100;Thursday;3;1;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-03 05:00:00 +0100;Thursday;23;1;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-03 06:00:00 +0100;Thursday;110;1;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-03 07:00:00 +0100;Thursday;312;1;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-03 08:00:00 +0100;Thursday;442;1;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-03 09:00:00 +0100;Thursday;728;2;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-03 10:00:00 +0100;Thursday;1220;3;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-03 11:00:00 +0100;Thursday;1656;4;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-03 12:00:00 +0100;Thursday;1895;5;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-03 13:00:00 +0100;Thursday;1676;5;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-03 14:00:00 +0100;Thursday;1813;6;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-03 15:00:00 +0100;Thursday;1938;7;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-03 16:00:00 +0100;Thursday;2137;5;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-03 17:00:00 +0100;Thursday;1964;5;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-03 18:00:00 +0100;Thursday;1395;3;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-03 19:00:00 +0100;Thursday;760;2;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-03 20:00:00 +0100;Thursday;260;2;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-03 21:00:00 +0100;Thursday;179;1;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-03 22:00:00 +0100;Thursday;107;1;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-03 23:00:00 +0100;Thursday;58;1;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-04 00:00:00 +0100;Friday;28;1;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-04 01:00:00 +0100;Friday;16;0;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-04 02:00:00 +0100;Friday;6;0;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-04 03:00:00 +0100;Friday;6;0;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-04 04:00:00 +0100;Friday;1;0;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-04 05:00:00 +0100;Friday;25;0;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-04 06:00:00 +0100;Friday;106;0;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-04 07:00:00 +0100;Friday;297;0;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-04 08:00:00 +0100;Friday;386;0;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-04 09:00:00 +0100;Friday;800;1;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-04 10:00:00 +0100;Friday;1337;3;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-04 11:00:00 +0100;Friday;1681;5;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-04 12:00:00 +0100;Friday;1850;6;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-04 13:00:00 +0100;Friday;1777;6;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-04 14:00:00 +0100;Friday;2107;6;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-04 15:00:00 +0100;Friday;2502;6;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-04 16:00:00 +0100;Friday;2594;5;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-04 17:00:00 +0100;Friday;2451;4;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-04 18:00:00 +0100;Friday;1755;3;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-04 19:00:00 +0100;Friday;978;2;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-04 20:00:00 +0100;Friday;352;1;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-04 21:00:00 +0100;Friday;288;0;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-04 22:00:00 +0100;Friday;196;0;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-04 23:00:00 +0100;Friday;136;0;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-05 00:00:00 +0100;Saturday;61;0;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-05 01:00:00 +0100;Saturday;65;-1;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-05 02:00:00 +0100;Saturday;37;-1;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-05 03:00:00 +0100;Saturday;36;-1;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-05 04:00:00 +0100;Saturday;47;-1;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-05 05:00:00 +0100;Saturday;22;-1;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-05 06:00:00 +0100;Saturday;27;-1;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-05 07:00:00 +0100;Saturday;58;-1;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-05 08:00:00 +0100;Saturday;181;0;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-05 09:00:00 +0100;Saturday;579;1;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-05 10:00:00 +0100;Saturday;1761;2;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-05 11:00:00 +0100;Saturday;3034;3;clear-day;
Kröpeliner Straße (West), Rostock;2022-03-05 12:00:00 +0100;Saturday;3722;4;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-05 13:00:00 +0100;Saturday;4090;5;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-05 14:00:00 +0100;Saturday;4225;5;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-05 15:00:00 +0100;Saturday;4110;5;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-05 16:00:00 +0100;Saturday;3998;5;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-05 17:00:00 +0100;Saturday;2994;4;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-05 18:00:00 +0100;Saturday;1976;2;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-05 19:00:00 +0100;Saturday;1058;1;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-05 20:00:00 +0100;Saturday;381;0;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-05 21:00:00 +0100;Saturday;250;0;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-05 22:00:00 +0100;Saturday;249;-1;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-05 23:00:00 +0100;Saturday;144;-1;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-06 00:00:00 +0100;Sunday;80;-1;clear-night;
Kröpeliner Straße (West), Rostock;2022-03-06 01:00:00 +0100;Sunday;63;-1;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-06 02:00:00 +0100;Sunday;41;-1;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-06 03:00:00 +0100;Sunday;39;0;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-06 04:00:00 +0100;Sunday;25;-1;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-06 05:00:00 +0100;Sunday;43;-1;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-06 06:00:00 +0100;Sunday;35;0;partly-cloudy-night;
Kröpeliner Straße (West), Rostock;2022-03-06 07:00:00 +0100;Sunday;41;0;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-06 08:00:00 +0100;Sunday;62;0;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-06 09:00:00 +0100;Sunday;150;1;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-06 10:00:00 +0100;Sunday;248;2;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-06 11:00:00 +0100;Sunday;524;3;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-06 12:00:00 +0100;Sunday;698;3;partly-cloudy-day;
Kröpeliner Straße (West), Rostock;2022-03-06 13:00:00 +0100;Sunday;860;4;partly-cloudy-day;
