location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Jungfernstieg, Hamburg;2018-10-01 23:00:00 +0200;Monday;86;7;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-02 00:00:00 +0200;Tuesday;29;7;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-02 01:00:00 +0200;Tuesday;46;6;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-02 02:00:00 +0200;Tuesday;13;7;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-02 03:00:00 +0200;Tuesday;7;6;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-02 04:00:00 +0200;Tuesday;19;6;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-02 05:00:00 +0200;Tuesday;76;5;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-02 06:00:00 +0200;Tuesday;196;6;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-02 07:00:00 +0200;Tuesday;440;6;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-02 08:00:00 +0200;Tuesday;802;7;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-02 09:00:00 +0200;Tuesday;1084;7;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-02 10:00:00 +0200;Tuesday;1416;7;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-02 11:00:00 +0200;Tuesday;2045;8;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-02 12:00:00 +0200;Tuesday;3136;8;rain;
Jungfernstieg, Hamburg;2018-10-02 13:00:00 +0200;Tuesday;3474;9;rain;
Jungfernstieg, Hamburg;2018-10-02 14:00:00 +0200;Tuesday;3388;9;rain;
Jungfernstieg, Hamburg;2018-10-02 15:00:00 +0200;Tuesday;3521;10;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-02 16:00:00 +0200;Tuesday;2741;11;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-02 17:00:00 +0200;Tuesday;3774;11;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-02 18:00:00 +0200;Tuesday;3338;12;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-02 19:00:00 +0200;Tuesday;2063;12;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-02 20:00:00 +0200;Tuesday;832;12;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-02 21:00:00 +0200;Tuesday;329;11;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-02 22:00:00 +0200;Tuesday;225;10;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-02 23:00:00 +0200;Tuesday;124;11;cloudy;
Jungfernstieg, Hamburg;2018-10-03 00:00:00 +0200;Wednesday;92;10;partly-cloudy-night;
